All event log messages.
Date:	2017-05-19 16:17:47
System Name:	MCube_6.04.Robot2
Controller Name:	192.168.1.2
Controller Id	120-800253

RobotWare: 6.04.00.01
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	608-1 World Zones
	613-1 Collision Detection
	614-1 FTP and NFS client
	616-1 PC Interface
	617-1 FlexPendant Interface
	689-1 Externally Guided Motion (EGM)
	English
	Auto acknowledge input
	623-1 Multitasking

Robot1
Key:	
Options:	
	IRB 120T-3/0.6
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600/1660ID IRC5 Compact



Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
77697     	I   	Operational         	10052   	Regain start                            	2017-05-19 10:27:08 	A regain movement has started.	{args: "0"}
77698     	I   	Operational         	10053   	Regain ready                            	2017-05-19 10:27:08 	The regain movement is ready.	{args: "0"}
77699     	I   	Operational         	10151   	Program started                         	2017-05-19 10:27:08 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
77702     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:27:42 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77703     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:27:42 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77704     	E   	Program             	40228   	Execution error                         	2017-05-19 10:27:42 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
77705     	I   	Operational         	10020   	Execution error state                   	2017-05-19 10:27:42 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
77706     	I   	Operational         	10126   	Program stopped                         	2017-05-19 10:27:42 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
77707     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-19 10:27:58 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
77708     	I   	Operational         	10021   	Execution error reset                   	2017-05-19 10:27:58 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
77709     	I   	Operational         	10052   	Regain start                            	2017-05-19 10:28:13 	A regain movement has started.	{args: "0"}
77710     	I   	Operational         	10053   	Regain ready                            	2017-05-19 10:28:13 	The regain movement is ready.	{args: "0"}
77711     	I   	Operational         	10151   	Program started                         	2017-05-19 10:28:13 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
77714     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:29:52 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77715     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:29:52 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77716     	E   	Program             	40228   	Execution error                         	2017-05-19 10:29:52 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
77717     	I   	Operational         	10020   	Execution error state                   	2017-05-19 10:29:52 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
77718     	I   	Operational         	10126   	Program stopped                         	2017-05-19 10:29:52 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
77719     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-19 10:30:03 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
77720     	I   	Operational         	10021   	Execution error reset                   	2017-05-19 10:30:03 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
77721     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-19 10:30:18 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
77722     	I   	Operational         	10052   	Regain start                            	2017-05-19 10:30:19 	A regain movement has started.	{args: "0"}
77723     	I   	Operational         	10053   	Regain ready                            	2017-05-19 10:30:19 	The regain movement is ready.	{args: "0"}
77724     	I   	Operational         	10151   	Program started                         	2017-05-19 10:30:19 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
77725     	I   	Operational         	10125   	Program stopped                         	2017-05-19 10:31:14 	The task T_ROB1 has stopped. The reason is that an external or internal stop has occurred.	{args: "1", "T_ROB1"}
77727     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-19 10:31:36 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
77728     	I   	Operational         	10052   	Regain start                            	2017-05-19 10:31:42 	A regain movement has started.	{args: "0"}
77729     	I   	Operational         	10053   	Regain ready                            	2017-05-19 10:31:42 	The regain movement is ready.	{args: "0"}
77730     	I   	Operational         	10151   	Program started                         	2017-05-19 10:31:42 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
77733     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:32:29 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77734     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:32:29 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77735     	E   	Program             	40228   	Execution error                         	2017-05-19 10:32:29 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
77736     	I   	Operational         	10020   	Execution error state                   	2017-05-19 10:32:29 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
77737     	I   	Operational         	10126   	Program stopped                         	2017-05-19 10:32:29 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
77738     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-19 10:33:20 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
77739     	I   	Operational         	10021   	Execution error reset                   	2017-05-19 10:33:20 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
77740     	I   	Operational         	10052   	Regain start                            	2017-05-19 10:33:35 	A regain movement has started.	{args: "0"}
77741     	I   	Operational         	10053   	Regain ready                            	2017-05-19 10:33:35 	The regain movement is ready.	{args: "0"}
77742     	I   	Operational         	10151   	Program started                         	2017-05-19 10:33:35 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
77745     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:34:18 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77746     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:34:18 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77747     	E   	Program             	40228   	Execution error                         	2017-05-19 10:34:18 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
77748     	I   	Operational         	10020   	Execution error state                   	2017-05-19 10:34:18 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
77749     	I   	Operational         	10126   	Program stopped                         	2017-05-19 10:34:18 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
77750     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-19 10:34:48 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
77751     	I   	Operational         	10021   	Execution error reset                   	2017-05-19 10:34:48 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
77752     	I   	Operational         	10052   	Regain start                            	2017-05-19 10:34:49 	A regain movement has started.	{args: "0"}
77753     	I   	Operational         	10053   	Regain ready                            	2017-05-19 10:34:49 	The regain movement is ready.	{args: "0"}
77754     	I   	Operational         	10151   	Program started                         	2017-05-19 10:34:49 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
77757     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:35:34 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
77758     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-19 10:35:34 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
